malesCount,femalesCount,notes,tankClean,destinationTankNumber,departmentId,groupId,co2,ammonia,gridColumn,do,nitrate,transferDate,uia,isActive,stockingDate,number,lastUpdated,gridRow,tankStatus,temperature,tankCleanDate,ec,strainOrLine,salinity,systemId,forSale,density,batchCode,alkalinity,requiredTask,stockingDensity,nitrite,stage,species,pondTypeId,ph,fishSize,fishCount,id,created_date,updated_date,created_by_id,created_by,is_sample
"","","","","","6939cd656be03577a0a88ef0","","3.785744066881158","0.2","","8.2","62","","0.0034026732909089212","true","","FT23","2026-04-07T14:07:55.028Z","","Active","24.5","","2160","","","69bba20fc5786182442f2d7d","Yes","Normal","","60","","","0.3","stock","","","7.5","3.5-4, 4-5, 5-6, 6-7","","69ba9f0d05cb2d8c8c1288a6","2026-03-18T12:48:13.678000","2026-04-07T14:07:55.211000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","מידות מ3.5 עד 6 ","","","6939cd656be03577a0a88ef0","","3.785744066881158","0.2","","8.2","62","","0.0034026732909089212","true","","FT24","2026-04-05T12:34:09.000Z","","Active","24.5","","2160","","","69bba20fc5786182442f2d7d","Yes","High","","60","","","0.3","stock","","","7.5","4-5","","69ba9f0d05cb2d8c8c1288a7","2026-03-18T12:48:13.678000","2026-04-05T12:34:10.386000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","מידות 5-6,6-7","","","6939cd656be03577a0a88ef0","","3.785744066881158","0.2","","8.2","62","","0.0034026732909089212","true","","FT25","2026-04-05T12:34:09.000Z","","Active","24.5","","2160","","","69bba20fc5786182442f2d7d","Yes","Normal","","60","","","0.3","stock","","","7.5","6-7","","69ba9f0d05cb2d8c8c1288a8","2026-03-18T12:48:13.678000","2026-04-05T12:34:10.410000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","מידות 2-2.5,2.5-3","","","6939cd656be03577a0a88ef0","","3.785744066881158","0.2","","8.2","62","","0.0034026732909089212","true","","FT26","2026-04-05T12:34:09.000Z","","Active","24.5","","2160","","","69bba20fc5786182442f2d7d","Yes","High","","60","","","0.3","stock","","","7.5","2.5-3","","69ba9f0d05cb2d8c8c1288a9","2026-03-18T12:48:13.678000","2026-04-05T12:34:10.297000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","עודפים","","","6939cd656be03577a0a88ef0","","3.785744066881158","0.2","","8.2","62","","0.0034026732909089212","true","","FT27","2026-04-05T12:34:09.000Z","","Active","24.5","","2160","","","69bba20fc5786182442f2d7d","Yes","Low","","60","","","0.3","stock","","","7.5","3.5-4","","69ba9f0d05cb2d8c8c1288aa","2026-03-18T12:48:13.678000","2026-04-05T12:34:10.300000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef0","","3.785744066881158","0.2","","8.2","62","","0.0034026732909089212","true","","FT28","2026-04-05T12:34:09.000Z","","Active","24.5","","2160","","","69bba20fc5786182442f2d7d","No","High","","60","","","0.3","fry","","","7.5","","","69ba9f0d05cb2d8c8c1288ab","2026-03-18T12:48:13.678000","2026-04-05T12:34:10.549000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef0","","3.785744066881158","0.2","","8.2","62","","0.0034026732909089212","true","","FT29","2026-04-05T12:34:09.000Z","","Active","24.5","","2160","","","69bba20fc5786182442f2d7d","No","High","","60","","","0.3","juvenile","","","7.5","","","69ba9f0d05cb2d8c8c1288ac","2026-03-18T12:48:13.678000","2026-04-05T12:34:10.427000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","עודפים","","","6939cd656be03577a0a88ef0","","3.785744066881158","0.2","","8.2","62","","0.0034026732909089212","true","","FT30","2026-04-05T12:34:09.000Z","","Active","24.5","","2160","","","69bba20fc5786182442f2d7d","Yes","Low","","60","","","0.3","stock","","","7.5","8-9","","69ba9f0d05cb2d8c8c1288ad","2026-03-18T12:48:13.678000","2026-04-05T12:34:10.419000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef0","","3.785744066881158","0.2","","8.2","62","","0.0034026732909089212","true","","FT31","2026-04-07T14:05:45.808Z","","Active","24.5","","2160","","","69bba20fc5786182442f2d7d","No","Low","","60","","","0.3","stock","","","7.5","3.5-4","","69ba9f0d05cb2d8c8c1288ae","2026-03-18T12:48:13.678000","2026-04-07T14:05:45.834000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef0","","3.785744066881158","0.2","","8.2","62","","0.0034026732909089212","true","","FT32","2026-04-05T12:34:09.000Z","","Active","24.5","","2160","","","69bba20fc5786182442f2d7d","","High","","60","","","0.3","juvenile","","","7.5","","","69ba9f0d05cb2d8c8c1288af","2026-03-18T12:48:13.678000","2026-04-05T12:34:10.412000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef0","","3.785744066881158","0.2","","8.2","62","","0.0034026732909089212","true","","FT33","2026-04-07T14:05:59.510Z","","Active","24.5","","2160","","","69bba20fc5786182442f2d7d","No","Normal","","60","","","0.3","stock","","","7.5","3.5-4","","69ba9f0d05cb2d8c8c1288b0","2026-03-18T12:48:13.678000","2026-04-07T14:05:59.363000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef0","","3.785744066881158","0.2","","8.2","62","","0.0034026732909089212","true","","FT34","2026-04-07T14:06:09.220Z","","Active","24.5","","2160","","","69bba20fc5786182442f2d7d","No","High","","60","","","0.3","stock","","","7.5","3.5-4","","69ba9f0d05cb2d8c8c1288b1","2026-03-18T12:48:13.678000","2026-04-07T14:06:09.059000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef0","","3.785744066881158","0.2","","8.2","62","","0.0034026732909089212","true","","FT35","2026-04-05T12:34:09.000Z","","Active","24.5","","2160","","","69bba20fc5786182442f2d7d","No","High","","60","","","0.3","juvenile","","","7.5","","","69ba9f0d05cb2d8c8c1288b2","2026-03-18T12:48:13.678000","2026-04-05T12:34:10.390000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"",""," מידות 2.5-3,3.5-4","","","6939cd656be03577a0a88ef0","","3.785744066881158","0.2","","8.2","62","","0.0034026732909089212","true","","FT36","2026-04-05T12:34:09.000Z","","Active","24.5","","2160","","","69bba20fc5786182442f2d7d","Yes","High","","60","","","0.3","stock","","","7.5","2.5-3","","69ba9f0d05cb2d8c8c1288b3","2026-03-18T12:48:13.678000","2026-04-05T12:34:10.315000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef0","","3.785744066881158","0.2","","8.2","62","","0.0034026732909089212","true","","FT37","2026-04-05T12:34:09.000Z","","Active","24.5","","2160","","","69bba20fc5786182442f2d7d","No","High","","60","","","0.3","fry","","","7.5","","","69ba9f0d05cb2d8c8c1288b4","2026-03-18T12:48:13.678000","2026-04-05T12:34:10.407000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef0","","3.785744066881158","0.2","","8.2","62","","0.0034026732909089212","true","","FT38","2026-04-05T12:34:09.000Z","","Active","24.5","","2160","","","69bba20fc5786182442f2d7d","No","High","","60","","","0.3","fry","","","7.5","","","69ba9f0d05cb2d8c8c1288b5","2026-03-18T12:48:13.678000","2026-04-05T12:34:10.464000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","מידות 3-3.5,3.5-4","","","6939cd656be03577a0a88ef0","","3.785744066881158","0.2","","8.2","62","","0.0034026732909089212","true","","FT39","2026-04-05T12:34:09.000Z","","Active","24.5","","2160","","","69bba20fc5786182442f2d7d","Yes","High","","60","","","0.3","stock","","","7.5","3-3.5, 2.5-3","","69ba9f0d05cb2d8c8c1288b6","2026-03-18T12:48:13.678000","2026-04-05T12:34:10.306000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","מידות 4-5,5-6","","","6939cd656be03577a0a88ef0","","3.785744066881158","0.2","","8.2","62","","0.0034026732909089212","true","","FT40","2026-04-05T12:34:09.000Z","","Active","24.5","","2160","","","69bba20fc5786182442f2d7d","Yes","High","","60","","","0.3","stock","","","7.5","4-5","","69ba9f0d05cb2d8c8c1288b7","2026-03-18T12:48:13.678000","2026-04-05T12:34:10.512000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef0","","6.5788691768591105","0.6","","8.2","106","","0.006127965749084825","true","","FT41","2026-04-05T12:40:13.000Z","","Active","25","","2210","","","69bba21e8cb3c1a5e9cb6c9a","","","","60","","","0.6","","","","7.26","","","69ba9f0d05cb2d8c8c1288b8","2026-03-18T12:48:13.678000","2026-04-05T12:40:13.686000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef0","","6.5788691768591105","0.6","","8.2","106","","0.006127965749084825","true","","FT42","2026-04-05T12:40:13.000Z","","Active","25","","2210","","","69bba21e8cb3c1a5e9cb6c9a","","","","60","","","0.6","","","","7.26","","","69ba9f0d05cb2d8c8c1288b9","2026-03-18T12:48:13.678000","2026-04-05T12:40:13.699000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef0","","6.5788691768591105","0.6","","8.2","106","","0.006127965749084825","true","","FT43","2026-04-05T12:40:13.000Z","","Active","25","","2210","","","69bba21e8cb3c1a5e9cb6c9a","","","","60","","","0.6","","","","7.26","","","69ba9f0d05cb2d8c8c1288ba","2026-03-18T12:48:13.678000","2026-04-05T12:40:13.669000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef0","","6.5788691768591105","0.6","","8.2","106","","0.006127965749084825","true","","FT44","2026-04-05T12:40:13.000Z","","Active","25","","2210","","","69bba21e8cb3c1a5e9cb6c9a","","","","60","","","0.6","","","","7.26","","","69ba9f0d05cb2d8c8c1288bb","2026-03-18T12:48:13.678000","2026-04-05T12:40:13.660000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef0","","6.5788691768591105","0.6","","8.2","106","","0.006127965749084825","true","","FT45","2026-04-05T12:40:13.000Z","","Active","25","","2210","","","69bba21e8cb3c1a5e9cb6c9a","","","","60","","","0.6","","","","7.26","","","69ba9f0d05cb2d8c8c1288bc","2026-03-18T12:48:13.678000","2026-04-05T12:40:13.670000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","","","0","","","","","false","2026-03-11","A4","2026-03-18T12:43:22.845Z","0","Active","","","","","","69b402793e6eb5f2dcbe6eac","","","","","","","","","","","","","","69ba9ddce9c628d33b356ce3","2026-03-18T12:43:08.119000","2026-03-18T12:43:52.140000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"30","300","","Yes","","6939cd656be03577a0a88ef1","","","0","0","8.6","100","","","true","","GB36","2026-03-31T05:23:11.000Z","0","Active","7.15","2026-03-17","3140","Tuxedo Red","","69b402793e6eb5f2dcbe6eb2","","","","40","","","0.2","","Guppy","","7.18","","","69b96ca93d94081790b20675","2026-03-17T15:00:57.756000","2026-03-31T05:23:11.996000","69a077bf27e4fc78664e7b18","nataliekap1@gmail.com","false"
"30","300","","Yes","","6939cd656be03577a0a88ef1","","1.355376624556811","0","0","8.6","100","","0","true","","GB35","2026-04-05T09:22:01.000Z","0","Active","25.3","2026-03-17","2230","Tuxedo Red","","69b402793e6eb5f2dcbe6eb2","","","","40","","","0.075","","Guppy","","7.77","","","69b96c653a84dfce135de69c","2026-03-17T14:59:49.161000","2026-04-06T09:22:02.184000","69a077bf27e4fc78664e7b18","nataliekap1@gmail.com","false"
"30","300","","Yes","","6939cd656be03577a0a88ef1","","1.355376624556811","0","0","8.6","100","","0","true","","GB34","2026-04-05T09:22:01.000Z","0","Active","25.3","2026-03-17","2230","Tuxedo Red","","69b402793e6eb5f2dcbe6eb2","","","","40","","","0.075","","Guppy","","7.77","","","69b96c0286ab2e8a86f94bfc","2026-03-17T14:58:10.196000","2026-04-06T09:22:02.590000","69a077bf27e4fc78664e7b18","nataliekap1@gmail.com","false"
"30","300","","Yes","","6939cd656be03577a0a88ef1","","1.355376624556811","0","0","8.6","100","","0","true","","GB33","2026-04-05T09:22:01.000Z","0","Active","25.3","2026-03-17","2230","Blue Neon","","69b402793e6eb5f2dcbe6eb2","","","","40","","","0.075","","Guppy","","7.77","","","69b96ba1d4dc046a9c660d13","2026-03-17T14:56:33.216000","2026-04-06T09:22:02.115000","69a077bf27e4fc78664e7b18","nataliekap1@gmail.com","false"
"30","300","","Yes","","6939cd656be03577a0a88ef1","","1.355376624556811","0","0","8.6","100","","0","true","","GB17","2026-04-05T09:22:01.000Z","0","Active","25.3","2026-03-17","2230","Blue Neon","","69b402793e6eb5f2dcbe6eb2","","","","40","","","0.075","","Guppy","","7.77","","","69b95821e60b65cfc8d382d3","2026-03-17T13:33:21.209000","2026-04-06T09:22:02.090000","69a077bf27e4fc78664e7b18","nataliekap1@gmail.com","false"
"30","300","","Yes","","6939cd656be03577a0a88ef1","","1.355376624556811","0","0","8.99","100","","0","true","","GB16","2026-04-05T09:22:01.000Z","0","Active","25.3","2026-03-17","2230","Blue Neon","","69b402793e6eb5f2dcbe6eb2","","","","40","","","0.075","","Guppy","","7.77","","","69b957eed3a5afc8ba23070a","2026-03-17T13:32:30.288000","2026-04-06T09:22:02.093000","69a077bf27e4fc78664e7b18","nataliekap1@gmail.com","false"
"30","300","","Yes","","6939cd656be03577a0a88ef1","","1.355376624556811","0","0","8.6","100","","0","true","","GB15","2026-04-05T09:22:01.000Z","0","Active","25.3","2026-03-17","2230","Blue Neon","","69b402793e6eb5f2dcbe6eb2","","","","40","","","0.075","","Guppy","","7.77","","","69b957b5e9635f0e2f2cedbb","2026-03-17T13:31:33.792000","2026-04-06T09:22:02.114000","69a077bf27e4fc78664e7b18","nataliekap1@gmail.com","false"
"10","300","","Yes","","6939cd656be03577a0a88ef1","","1.355376624556811","0","0","8.6","100","","0","true","","GB14","2026-04-05T09:22:01.000Z","0","Active","25.3","2026-03-17","2230","Blue Neon","","69b402793e6eb5f2dcbe6eb2","","","","40","להשלים זכרים","","0.075","","Guppy","","7.77","","","69b956f0bec9257d45bf3df8","2026-03-17T13:28:16.852000","2026-04-06T09:22:02.110000","69a077bf27e4fc78664e7b18","nataliekap1@gmail.com","false"
"","","סטוק","Yes","","6939cd656be03577a0a88ef1","","1.355376624556811","0","0","8.6","100","","0","true","","GB10","2026-04-05T09:22:01.000Z","0","Active","25.3","2026-03-17","2230","Flame","","69b402793e6eb5f2dcbe6eb2","","","","40","","","0.075","","Guppy","","7.77","","","69b94c07e48731af380ede99","2026-03-17T12:41:43.089000","2026-04-06T09:22:02.107000","69a077bf27e4fc78664e7b18","nataliekap1@gmail.com","false"
"30","300","","Yes","","6939cd656be03577a0a88ef1","","1.355376624556811","0","0","8.6","100","","0","true","","GB9","2026-04-05T09:22:01.000Z","0","Active","25.3","2026-03-17","2230","Flame","","69b402793e6eb5f2dcbe6eb2","","","","40","","","0.075","","Guppy","","7.77","","","69b94bd7e18b5f85f8d1c811","2026-03-17T12:40:55.754000","2026-04-06T09:22:02.070000","69a077bf27e4fc78664e7b18","nataliekap1@gmail.com","false"
"30","300","","Yes","","6939cd656be03577a0a88ef1","","1.355376624556811","0","0","8.6","100","","0","true","","GB6","2026-04-05T09:22:01.000Z","0","Active","25.3","2026-03-17","2230","Flame","","69b402793e6eb5f2dcbe6eb2","","","","40","","","0.075","","Guppy","","7.77","","","69b94ba8791b6f68a94f3bc0","2026-03-17T12:40:08.866000","2026-04-06T09:22:02.072000","69a077bf27e4fc78664e7b18","nataliekap1@gmail.com","false"
"30","300","","Yes","","6939cd656be03577a0a88ef1","","1.355376624556811","0","0","8.6","100","","0","true","","GB4","2026-04-05T09:22:01.000Z","0","Active","25.3","2026-03-17","2230","Flame","","69b402793e6eb5f2dcbe6eb2","","","","40","","","0.075","","Guppy","","7.77","","","69b94b5a6c3b16e5e80dcb0e","2026-03-17T12:38:50.696000","2026-04-06T09:22:02.130000","69a077bf27e4fc78664e7b18","nataliekap1@gmail.com","false"
"30","300","","Yes","","6939cd656be03577a0a88ef1","","1.355376624556811","0","0","8.6","100","","0","true","","GB3","2026-04-05T09:22:01.000Z","0","Active","25.3","2026-03-17","2230","Flame","","69b402793e6eb5f2dcbe6eb2","","","","40","","","0.075","","Guppy","","7.77","","","69b94a713a2bf0d74e18f367","2026-03-17T12:34:57.025000","2026-04-06T09:22:02.090000","69a077bf27e4fc78664e7b18","nataliekap1@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef0","","3.0902954325135923","0.2","0","8.39","125","","0.006460918328599895","false","","A25","2026-03-25T12:17:50.000Z","0","Active","23.7","","2530","","","69b402793e6eb5f2dcbe6eae","","","","100","","","0.1","","","","7.81","","","69b84b7963cbeb0bd0fb7f21","2026-03-16T18:27:05.377000","2026-04-04T16:45:07.374000","69a077bf27e4fc78664e7b18","nataliekap1@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef0","","","0.5","0","8.49","200","","","true","","PH1","2026-03-23T05:38:00.000Z","0","Empty","24.5","","2400","","","69b402793e6eb5f2dcbe6eaf","","","","50","","","0.4","","","","7","","","69b846f635c49f39dd85dbe6","2026-03-16T18:07:50.366000","2026-04-07T14:06:54.362000","69a077bf27e4fc78664e7b18","nataliekap1@gmail.com","false"
"","","","","","6939cd656be03577a0a88eef","","4.842816796432555","0.6","0","8.39","150","","0.009130217211694073","false","","A1","2026-03-25T07:11:34.794Z","0","Empty","24.2","","2370","","","69b402793e6eb5f2dcbe6eae","","","","70","","","1","","","","7.46","","","69b6f5b04136835f120529c8","2026-03-15T18:08:48.585000","2026-03-25T08:37:51.058000","69a077bf27e4fc78664e7b18","nataliekap1@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","","","0","","","","","false","","A2","2026-03-15T17:26:34.919Z","0","Active","","","","","","69b402793e6eb5f2dcbe6eac","","","","","","","","","","","","","","69b6ebcaf38a7b0ec41d751a","2026-03-15T17:26:34.198000","2026-03-15T17:26:50.926000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","","","0","","","","","false","","A2","2026-03-15T17:26:22.634Z","0","Active","","","","","","69b402793e6eb5f2dcbe6eac","","","","","","","","","","","","","","69b6ebbd4eb7f48c6fb7b8a1","2026-03-15T17:26:21.821000","2026-03-15T17:26:54.887000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88eef","","","","0","","","","","false","","T1","2026-03-15T17:12:24.257Z","0","Active","","","","","","69b402793e6eb5f2dcbe6eac","","","","","","","","","","","","","","69b6e8775bb47a0600e3353b","2026-03-15T17:12:23.468000","2026-03-15T17:13:07.928000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef1","","119.43215116604907","0.5","0","8.2","200","","0.00045063340022754515","false","","F56","2026-03-19T07:32:43.380Z","0","Active","23.3","","2130","","","69b402793e6eb5f2dcbe6eac","","","","45","","","0.25","","","","7.09","","","69b68ad9e3aa58687c9140c1","2026-03-15T10:32:57.644000","2026-03-23T04:14:45.252000","69a077bf27e4fc78664e7b18","nataliekap1@gmail.com","false"
"14","6","","Yes","","6939cd656be03577a0a88ef1","","1.374520591660662","0","0","7.85","62","","0","true","","LD2","2026-04-05T12:49:47.000Z","0","Active","23.9","","2250","Green Neon","","69b402793e6eb5f2dcbe6ead","","","","60","","","0.2","","Swordtail","","7.94","","","69b63a392240f4b5de91a0cb","2026-03-15T04:48:57.011000","2026-04-05T12:49:48.532000","69a077bf27e4fc78664e7b18","nataliekap1@gmail.com","false"
"","","","","","6939cd656be03577a0a88ef0","","1.374520591660662","0","0","7.85","62","","0","true","","LD1","2026-04-05T12:49:47.000Z","0","Active","23.9","","2250","","","69b402793e6eb5f2dcbe6ead","","","","60","","","0.2","","","","7.94","","","69b5540b469466739f7447d5","2026-03-14T12:26:51.265000","2026-04-05T12:49:48.565000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
"","","","","","6939cd656be03577a0a88eef","","","8","1","3","4","","","false","2026-03-15","A3","2026-03-14T13:39:13.795Z","0","Active","35","","6","","8","69b402793e6eb5f2dcbe6eac","","Normal","","3","","","4","","","","4.7","","","69b4186f2a8258c77eed4045","2026-03-13T14:00:15.856000","2026-03-18T12:44:24.892000","6939cb8e222f808c3d88aea9","nirmeshulam8@gmail.com","false"
